Id,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
376099,480,1,2014-08-04,780,1,1,0,1
376100,481,1,2014-08-04,686,1,1,0,1
376101,482,1,2014-08-04,1065,1,1,0,1
376102,483,1,2014-08-04,818,1,1,0,1
376103,484,1,2014-08-04,829,1,1,0,1
376104,486,1,2014-08-04,682,1,1,0,1
376105,487,1,2014-08-04,815,1,1,0,1
376106,488,1,2014-08-04,431,1,1,0,1
376107,489,1,2014-08-04,736,1,1,0,1
376108,491,1,2014-08-04,681,1,1,0,1
376109,493,1,2014-08-04,946,1,1,0,1
376110,494,1,2014-08-04,1293,1,1,0,1
376112,496,1,2014-08-04,957,1,1,0,1
376113,497,1,2014-08-04,1255,1,1,0,1
376114,499,1,2014-08-04,875,1,1,0,1
376115,502,1,2014-08-04,1802,1,1,0,1
376116,503,1,2014-08-04,563,1,1,0,1
376117,504,1,2014-08-04,1091,1,1,0,1
376118,505,1,2014-08-04,678,1,1,0,1
376119,506,1,2014-08-04,982,1,1,0,1
376121,508,1,2014-08-04,898,1,1,0,1
376122,509,1,2014-08-04,710,1,1,0,1
376123,510,1,2014-08-04,989,1,1,0,1
376124,511,1,2014-08-04,910,1,1,0,1
376125,513,1,2014-08-04,2369,1,1,0,1
376126,515,1,2014-08-04,800,1,1,0,1
376127,516,1,2014-08-04,1046,1,1,0,1
376128,517,1,2014-08-04,982,1,1,0,1
376129,519,1,2014-08-04,700,1,1,0,1
376131,521,1,2014-08-04,553,1,1,0,1
376132,523,1,2014-08-04,1776,1,1,0,1
376133,524,1,2014-08-04,1151,1,1,0,1
376134,525,1,2014-08-04,964,1,1,0,1
376136,527,1,2014-08-04,1145,1,1,0,1
376137,528,1,2014-08-04,1087,1,1,0,1
376142,533,1,2014-08-04,1123,1,1,0,1
376144,536,1,2014-08-04,1123,1,1,0,1
376146,538,1,2014-08-04,684,1,1,0,1
376147,541,1,2014-08-04,1191,1,1,0,1
376148,543,1,2014-08-04,357,1,1,0,1
376150,545,1,2014-08-04,1295,1,1,0,1
376152,548,1,2014-08-04,526,1,1,0,1
376154,550,1,2014-08-04,589,1,1,0,1
376155,551,1,2014-08-04,1129,1,1,0,1
376156,552,1,2014-08-04,1071,1,1,0,1
376157,553,1,2014-08-04,697,1,1,0,1
376158,554,1,2014-08-04,658,1,1,0,1
376159,556,1,2014-08-04,1111,1,1,0,1
376160,557,1,2014-08-04,834,1,1,0,1
376161,558,1,2014-08-04,531,1,1,0,1
376162,559,1,2014-08-04,964,1,1,0,1
376163,560,1,2014-08-04,2011,1,1,0,1
376164,561,1,2014-08-04,825,1,1,0,1
376166,563,1,2014-08-04,891,1,1,0,1
376167,564,1,2014-08-04,621,1,1,0,1
376168,565,1,2014-08-04,1011,1,1,0,1
376169,566,1,2014-08-04,625,1,1,0,1
376170,567,1,2014-08-04,887,1,1,0,1
376171,568,1,2014-08-04,423,1,1,0,1
376172,569,1,2014-08-04,822,1,1,0,1
376173,570,1,2014-08-04,891,1,1,0,1
376174,572,1,2014-08-04,721,1,1,0,1
376175,574,1,2014-08-04,756,1,1,0,1
376176,576,1,2014-08-04,1264,1,1,0,1
376177,577,1,2014-08-04,683,1,1,0,1
376178,578,1,2014-08-04,1406,1,1,0,1
376179,579,1,2014-08-04,1264,1,1,0,1
376180,580,1,2014-08-04,1923,1,1,0,1
376181,581,1,2014-08-04,742,1,1,0,1
376183,583,1,2014-08-04,603,1,1,0,1
376184,584,1,2014-08-04,496,1,1,0,1
376185,585,1,2014-08-04,932,1,1,0,1
376187,588,1,2014-08-04,804,1,1,0,1
376188,589,1,2014-08-04,836,1,1,0,1
376190,591,1,2014-08-04,550,1,1,0,1
376191,592,1,2014-08-04,628,1,1,0,1
376192,593,1,2014-08-04,1703,1,1,0,1
376195,596,1,2014-08-04,896,1,1,0,1
376197,599,1,2014-08-04,1055,1,1,0,1
376198,600,1,2014-08-04,739,1,1,0,1
376199,601,1,2014-08-04,453,1,1,0,1
376201,603,1,2014-08-04,1135,1,1,0,1
376202,605,1,2014-08-04,665,1,1,0,1
376204,607,1,2014-08-04,700,1,1,0,1
376205,608,1,2014-08-04,1009,1,1,0,1
376206,609,1,2014-08-04,588,1,1,0,1
376207,610,1,2014-08-04,751,1,1,0,1
376208,613,1,2014-08-04,1148,1,1,0,1
376211,616,1,2014-08-04,933,1,1,0,1
376212,617,1,2014-08-04,738,1,1,0,1
376216,623,1,2014-08-04,1004,1,1,0,1
376217,624,1,2014-08-04,840,1,1,0,1
376218,625,1,2014-08-04,776,1,1,0,1
376219,626,1,2014-08-04,1082,1,1,0,1
376221,628,1,2014-08-04,1012,1,1,0,1
376222,630,1,2014-08-04,1013,1,1,0,1
376224,632,1,2014-08-04,1012,1,1,0,1
376225,634,1,2014-08-04,1027,1,1,0,1
376226,635,1,2014-08-04,840,1,1,0,1
376227,639,1,2014-08-04,652,1,1,0,1
376228,640,1,2014-08-04,1093,1,1,0,1
376229,641,1,2014-08-04,743,1,1,0,1
376230,642,1,2014-08-04,475,1,1,0,1
376231,643,1,2014-08-04,1173,1,1,0,1
376232,645,1,2014-08-04,1600,1,1,0,1
376233,647,1,2014-08-04,805,1,1,0,1
376234,648,1,2014-08-04,780,1,1,0,1
376235,649,1,2014-08-04,474,1,1,0,1
376236,651,1,2014-08-04,1032,1,1,0,1
376237,652,1,2014-08-04,933,1,1,0,1
376239,654,1,2014-08-04,863,1,1,0,1
376240,655,1,2014-08-04,1066,1,1,0,1
376241,656,1,2014-08-04,448,1,1,0,1
376242,657,1,2014-08-04,1110,1,1,0,1
376243,658,1,2014-08-04,699,1,1,0,1
376244,659,1,2014-08-04,754,1,1,0,1
376245,661,1,2014-08-04,651,1,1,0,1
376247,663,1,2014-08-04,946,1,1,0,1
376248,664,1,2014-08-04,729,1,1,0,1
376249,665,1,2014-08-04,1528,1,1,0,1
376250,666,1,2014-08-04,876,1,1,0,1
376251,667,1,2014-08-04,1021,1,1,0,1
376252,668,1,2014-08-04,1388,1,1,0,1
376253,672,1,2014-08-04,1669,1,1,0,1
376254,673,1,2014-08-04,780,1,1,0,1
376255,674,1,2014-08-04,1306,1,1,0,1
376256,675,1,2014-08-04,500,1,1,0,1
376257,676,1,2014-08-04,1759,1,1,0,1
376260,680,1,2014-08-04,900,1,1,0,1
376261,681,1,2014-08-04,602,1,1,0,1
376262,682,1,2014-08-04,1732,1,1,0,1
376264,685,1,2014-08-04,825,1,1,0,1
376265,686,1,2014-08-04,1088,1,1,0,1
376266,687,1,2014-08-04,880,1,1,0,1
376267,688,1,2014-08-04,473,1,1,0,1
376268,689,1,2014-08-04,893,1,1,0,1
376269,690,1,2014-08-04,918,1,1,0,1
376270,691,1,2014-08-04,769,1,1,0,1
376271,692,1,2014-08-04,1114,1,1,0,1
376272,693,1,2014-08-04,717,1,1,0,1
376273,695,1,2014-08-04,739,1,1,0,1
376274,696,1,2014-08-04,1249,1,1,0,1
376275,697,1,2014-08-04,1133,1,1,0,1
376276,698,1,2014-08-04,2113,1,1,0,1
376277,699,1,2014-08-04,974,1,1,0,1
376278,700,1,2014-08-04,660,1,1,0,1
376279,703,1,2014-08-04,422,1,1,0,1
376280,704,1,2014-08-04,1346,1,1,0,1
376282,707,1,2014-08-04,1196,1,1,0,1
376283,708,1,2014-08-04,0,0,1,0,1
376284,709,1,2014-08-04,1613,1,1,0,1
376286,714,1,2014-08-04,461,1,1,0,1
376287,715,1,2014-08-04,812,1,1,0,1
376289,718,1,2014-08-04,936,1,1,0,1
376290,720,1,2014-08-04,847,1,1,0,1
376291,721,1,2014-08-04,758,1,1,0,1
376292,722,1,2014-08-04,1997,1,1,0,1
376294,724,1,2014-08-04,954,1,1,0,1
376296,726,1,2014-08-04,1271,1,1,0,1
376297,727,1,2014-08-04,526,1,1,0,1
376300,730,1,2014-08-04,1096,1,1,0,1
376301,731,1,2014-08-04,1102,1,1,0,1
376303,733,1,2014-08-04,3508,1,1,0,1
376304,734,1,2014-08-04,714,1,1,0,1
376305,735,1,2014-08-04,802,1,1,0,1
376307,738,1,2014-08-04,797,1,1,0,1
376308,740,1,2014-08-04,584,1,1,0,1
376309,741,1,2014-08-04,1115,1,1,0,1
376311,743,1,2014-08-04,533,1,1,0,1
376312,745,1,2014-08-04,850,1,1,0,1
376313,746,1,2014-08-04,644,1,1,0,1
376314,747,1,2014-08-04,913,1,1,0,1
376315,748,1,2014-08-04,606,1,1,0,1
376316,749,1,2014-08-04,839,1,1,0,1
376317,751,1,2014-08-04,604,1,1,0,1
376318,752,1,2014-08-04,639,1,1,0,1
376319,753,1,2014-08-04,995,1,1,0,1
376320,754,1,2014-08-04,1241,1,1,0,1
376321,755,1,2014-08-04,1111,1,1,0,1
376323,757,1,2014-08-04,704,1,1,0,1
376325,759,1,2014-08-04,1069,1,1,0,1
376327,761,1,2014-08-04,1273,1,1,0,1
376328,762,1,2014-08-04,428,1,1,0,1
376329,763,1,2014-08-04,759,1,1,0,1
376330,764,1,2014-08-04,495,1,1,0,1
376331,765,1,2014-08-04,898,1,1,0,1
376332,767,1,2014-08-04,845,1,1,0,1
376333,768,1,2014-08-04,1787,1,1,0,1
376334,769,1,2014-08-04,2995,1,1,0,1
376335,770,1,2014-08-04,1020,1,1,0,1
376336,772,1,2014-08-04,551,1,1,0,1
376337,773,1,2014-08-04,847,1,1,0,1
376338,774,1,2014-08-04,842,1,1,0,1
376339,776,1,2014-08-04,713,1,1,0,1
376340,777,1,2014-08-04,452,1,1,0,1
376341,779,1,2014-08-04,928,1,1,0,1
376342,780,1,2014-08-04,930,1,1,0,1
376343,781,1,2014-08-04,635,1,1,0,1
376347,785,1,2014-08-04,720,1,1,0,1
376348,786,1,2014-08-04,690,1,1,0,1
376349,787,1,2014-08-04,1469,1,1,0,1
376350,788,1,2014-08-04,1976,1,1,0,1
376351,789,1,2014-08-04,524,1,1,0,1
376352,790,1,2014-08-04,769,1,1,0,1
376353,791,1,2014-08-04,1075,1,1,0,1
376354,792,1,2014-08-04,838,1,1,0,1
376356,794,1,2014-08-04,586,1,1,0,1
376357,795,1,2014-08-04,664,1,1,0,1
376358,796,1,2014-08-04,909,1,1,0,1
376359,798,1,2014-08-04,1214,1,1,0,1
376362,801,1,2014-08-04,813,1,1,0,1
376363,802,1,2014-08-04,668,1,1,0,1
376364,803,1,2014-08-04,558,1,1,0,1
376365,807,1,2014-08-04,1077,1,1,0,1
376366,808,1,2014-08-04,738,1,1,0,1
376367,809,1,2014-08-04,995,1,1,0,1
376368,810,1,2014-08-04,571,1,1,0,1
376371,813,1,2014-08-04,653,1,1,0,1
376372,814,1,2014-08-04,847,1,1,0,1
376373,816,1,2014-08-04,836,1,1,0,1
376374,817,1,2014-08-04,3259,1,1,0,1
376375,818,1,2014-08-04,961,1,1,0,1
376376,819,1,2014-08-04,633,1,1,0,1
376377,821,1,2014-08-04,1102,1,1,0,1
376378,822,1,2014-08-04,878,1,1,0,1
376380,824,1,2014-08-04,1130,1,1,0,1
376381,826,1,2014-08-04,979,1,1,0,1
376382,827,1,2014-08-04,2122,1,1,0,1
376384,829,1,2014-08-04,905,1,1,0,1
376385,830,1,2014-08-04,587,1,1,0,1
376387,832,1,2014-08-04,597,1,1,0,1
376388,833,1,2014-08-04,565,1,1,0,1
376389,834,1,2014-08-04,898,1,1,0,1
376390,835,1,2014-08-04,823,1,1,0,1
376391,836,1,2014-08-04,883,1,1,0,1
376392,837,1,2014-08-04,673,1,1,0,1
376393,838,1,2014-08-04,967,1,1,0,1
376394,839,1,2014-08-04,885,1,1,0,1
376395,840,1,2014-08-04,1367,1,1,0,1
376396,841,1,2014-08-04,535,1,1,0,1
376398,844,1,2014-08-04,531,1,1,0,1
376400,846,1,2014-08-04,1181,1,1,0,1
376401,847,1,2014-08-04,1226,1,1,0,1
376404,850,1,2014-08-04,802,1,1,0,1
376405,852,1,2014-08-04,707,1,1,0,1
376406,853,1,2014-08-04,1383,1,1,0,1
376407,854,1,2014-08-04,760,1,1,0,1
376408,855,1,2014-08-04,771,1,1,0,1
376409,856,1,2014-08-04,1129,1,1,0,1
376410,857,1,2014-08-04,1109,1,1,0,1
376411,860,1,2014-08-04,780,1,1,0,1
376412,861,1,2014-08-04,558,1,1,0,1
376413,862,1,2014-08-04,1367,1,1,0,1
376414,863,1,2014-08-04,1411,1,1,0,1
376415,864,1,2014-08-04,692,1,1,0,1
376416,865,1,2014-08-04,705,1,1,0,1
376417,866,1,2014-08-04,641,1,1,0,1
376418,867,1,2014-08-04,637,1,1,0,1
376419,868,1,2014-08-04,729,1,1,0,1
376420,869,1,2014-08-04,1232,1,1,0,1
376421,870,1,2014-08-04,1472,1,1,0,1
376422,871,1,2014-08-04,543,1,1,0,1
376423,872,1,2014-08-04,934,1,1,0,1
376425,874,1,2014-08-04,628,1,1,0,1
376427,876,1,2014-08-04,1393,1,1,0,1
376428,877,1,2014-08-04,1145,1,1,0,1
376429,878,1,2014-08-04,907,1,1,0,1
376430,880,1,2014-08-04,966,1,1,0,1
376433,883,1,2014-08-04,530,1,1,0,1
376434,885,1,2014-08-04,882,1,1,0,1
376436,887,1,2014-08-04,817,1,1,0,1
376438,889,1,2014-08-04,499,1,1,0,1
376439,891,1,2014-08-04,1527,1,1,0,1
376440,892,1,2014-08-04,978,1,1,0,1
376443,896,1,2014-08-04,1215,1,1,0,1
376445,898,1,2014-08-04,965,1,1,0,1
376446,899,1,2014-08-04,693,1,1,0,1
376447,901,1,2014-08-04,756,1,1,0,1
376448,905,1,2014-08-04,1412,1,1,0,1
376449,906,1,2014-08-04,1563,1,1,0,1
376450,907,1,2014-08-04,936,1,1,0,1
376451,908,1,2014-08-04,492,1,1,0,1
376452,910,1,2014-08-04,641,1,1,0,1
376453,911,1,2014-08-04,1205,1,1,0,1
376454,912,1,2014-08-04,840,1,1,0,1
376455,913,1,2014-08-04,1365,1,1,0,1
376456,914,1,2014-08-04,1287,1,1,0,1
376457,916,1,2014-08-04,839,1,1,0,1
376458,917,1,2014-08-04,981,1,1,0,1
376459,918,1,2014-08-04,596,1,1,0,1
376460,921,1,2014-08-04,1182,1,1,0,1
376461,922,1,2014-08-04,799,1,1,0,1
376462,923,1,2014-08-04,701,1,1,0,1
376463,924,1,2014-08-04,539,1,1,0,1
376465,926,1,2014-08-04,718,1,1,0,1
376466,927,1,2014-08-04,1099,1,1,0,1
376467,928,1,2014-08-04,952,1,1,0,1
376468,929,1,2014-08-04,828,1,1,0,1
376469,930,1,2014-08-04,1502,1,1,0,1
376470,931,1,2014-08-04,839,1,1,0,1
376471,933,1,2014-08-04,1098,1,1,0,1
376472,934,1,2014-08-04,878,1,1,0,1
376473,935,1,2014-08-04,768,1,1,0,1
376475,937,1,2014-08-04,700,1,1,0,1
376476,938,1,2014-08-04,1195,1,1,0,1
376477,939,1,2014-08-04,723,1,1,0,1
376479,942,1,2014-08-04,603,1,1,0,1
376480,943,1,2014-08-04,733,1,1,0,1
376481,944,1,2014-08-04,1555,1,1,0,1
376482,945,1,2014-08-04,587,1,1,0,1
376483,946,1,2014-08-04,635,1,1,0,1
376484,947,1,2014-08-04,1265,1,1,0,1
376485,948,1,2014-08-04,1836,1,1,0,1
376487,950,1,2014-08-04,668,1,1,0,1
376489,953,1,2014-08-04,640,1,1,0,1
376490,954,1,2014-08-04,1266,1,1,0,1
376492,956,1,2014-08-04,678,1,1,0,1
376493,957,1,2014-08-04,1108,1,1,0,1
376494,958,1,2014-08-04,646,1,1,0,1
376495,959,1,2014-08-04,936,1,1,0,1
376497,961,1,2014-08-04,805,1,1,0,1
376498,962,1,2014-08-04,1150,1,1,0,1
376500,964,1,2014-08-04,1799,1,1,0,1
376501,965,1,2014-08-04,1312,1,1,0,1
376502,966,1,2014-08-04,745,1,1,0,1
376503,967,1,2014-08-04,1054,1,1,0,1
376505,969,1,2014-08-04,733,1,1,0,1
376507,971,1,2014-08-04,1313,1,1,0,1
376508,972,1,2014-08-04,828,1,1,0,1
376510,975,1,2014-08-04,849,1,1,0,1
376511,976,1,2014-08-04,968,1,1,0,1
376512,978,1,2014-08-04,1303,1,1,0,1
376513,979,1,2014-08-04,795,1,1,0,1
376514,980,1,2014-08-04,807,1,1,0,1
376515,981,1,2014-08-04,982,1,1,0,1
376520,986,1,2014-08-04,808,1,1,0,1
376521,987,1,2014-08-04,1134,1,1,0,1
376523,990,1,2014-08-04,624,1,1,0,1
376524,991,1,2014-08-04,635,1,1,0,1
376525,992,1,2014-08-04,825,1,1,0,1
376527,994,1,2014-08-04,539,1,1,0,1
376528,995,1,2014-08-04,846,1,1,0,1
376529,996,1,2014-08-04,856,1,1,0,1
376530,997,1,2014-08-04,500,1,1,0,1
376531,998,1,2014-08-04,579,1,1,0,1
376532,999,1,2014-08-04,850,1,1,0,1
376533,1001,1,2014-08-04,720,1,1,0,1
376534,1002,1,2014-08-04,867,1,1,0,1
376535,1003,1,2014-08-04,938,1,1,0,1
376537,1006,1,2014-08-04,1155,1,1,0,1
376538,1007,1,2014-08-04,976,1,1,0,1
376539,1008,1,2014-08-04,908,1,1,0,1
376540,1010,1,2014-08-04,979,1,1,0,1
376541,1011,1,2014-08-04,1223,1,1,0,1
376542,1013,1,2014-08-04,659,1,1,0,1
376543,1014,1,2014-08-04,1904,1,1,0,1
376544,1015,1,2014-08-04,582,1,1,0,1
376545,1016,1,2014-08-04,703,1,1,0,1
376546,1017,1,2014-08-04,1161,1,1,0,1
376547,1018,1,2014-08-04,1664,1,1,0,1
376550,1022,1,2014-08-04,1139,1,1,0,1
376551,1023,1,2014-08-04,775,1,1,0,1
376552,1024,1,2014-08-04,911,1,1,0,1
376554,1026,1,2014-08-04,1314,1,1,0,1
376555,1028,1,2014-08-04,724,1,1,0,1
376557,1030,1,2014-08-04,371,1,1,0,1
376558,1031,1,2014-08-04,563,1,1,0,1
376559,1032,1,2014-08-04,1041,1,1,0,1
376560,1033,1,2014-08-04,1504,1,1,0,1
376561,1034,1,2014-08-04,852,1,1,0,1
376563,1036,1,2014-08-04,536,1,1,0,1
376564,1037,1,2014-08-04,1118,1,1,0,1
376565,1039,1,2014-08-04,1686,1,1,0,1
376566,1040,1,2014-08-04,1046,1,1,0,1
376567,1042,1,2014-08-04,650,1,1,0,1
376568,1043,1,2014-08-04,1455,1,1,0,1
376569,1044,1,2014-08-04,1165,1,1,0,1
376570,1045,1,2014-08-04,1554,1,1,0,1
376572,1047,1,2014-08-04,637,1,1,0,1
376573,1048,1,2014-08-04,703,1,1,0,1
376575,1051,1,2014-08-04,1147,1,1,0,1
376576,1052,1,2014-08-04,985,1,1,0,1
376579,1055,1,2014-08-04,1148,1,1,0,1
376581,1058,1,2014-08-04,842,1,1,0,1
376582,1059,1,2014-08-04,1247,1,1,0,1
376583,1060,1,2014-08-04,1021,1,1,0,1
376584,1061,1,2014-08-04,685,1,1,0,1
376585,1062,1,2014-08-04,734,1,1,0,1
376586,1063,1,2014-08-04,649,1,1,0,1
376587,1064,1,2014-08-04,1288,1,1,0,1
376588,1066,1,2014-08-04,1314,1,1,0,1
376589,1068,1,2014-08-04,416,1,1,0,1
376590,1069,1,2014-08-04,1018,1,1,0,1
376592,1071,1,2014-08-04,896,1,1,0,1
376593,1072,1,2014-08-04,758,1,1,0,1
376594,1073,1,2014-08-04,1099,1,1,0,1
376595,1074,1,2014-08-04,777,1,1,0,1
376596,1075,1,2014-08-04,1171,1,1,0,1
376597,1076,1,2014-08-04,644,1,1,0,1
376598,1077,1,2014-08-04,632,1,1,0,1
376599,1078,1,2014-08-04,813,1,1,0,1
376600,1079,1,2014-08-04,892,1,1,0,1
376601,1081,1,2014-08-04,943,1,1,0,1
376602,1082,1,2014-08-04,1258,1,1,0,1
376603,1083,1,2014-08-04,403,1,1,0,1
376604,1084,1,2014-08-04,955,1,1,0,1
376605,1085,1,2014-08-04,983,1,1,0,1
376606,1086,1,2014-08-04,1062,1,1,0,1
376607,1087,1,2014-08-04,727,1,1,0,1
376609,1089,1,2014-08-04,1241,1,1,0,1
376610,1090,1,2014-08-04,1037,1,1,0,1
376612,1093,1,2014-08-04,1028,1,1,0,1
376613,1095,1,2014-08-04,755,1,1,0,1
376614,1096,1,2014-08-04,802,1,1,0,1
376616,1098,1,2014-08-04,889,1,1,0,1
376617,1099,1,2014-08-04,1592,1,1,0,1
376618,1100,1,2014-08-04,882,1,1,0,1
376619,1101,1,2014-08-04,1252,1,1,0,1
376620,1103,1,2014-08-04,506,1,1,0,1
376621,1105,1,2014-08-04,828,1,1,0,1
376622,1106,1,2014-08-04,706,1,1,0,1
376623,1108,1,2014-08-04,827,1,1,0,1
376624,1110,1,2014-08-04,726,1,1,0,1
376625,1111,1,2014-08-04,546,1,1,0,1
376626,1112,1,2014-08-04,1064,1,1,0,1
376627,1113,1,2014-08-04,819,1,1,0,1
376628,1114,1,2014-08-04,3683,1,1,0,1
376629,1115,1,2014-08-04,543,1,1,0,1
376630,1,7,2014-08-03,0,0,0,0,1
376631,2,7,2014-08-03,0,0,0,0,0
376632,3,7,2014-08-03,0,0,0,0,0
376634,5,7,2014-08-03,0,0,0,0,0
376635,6,7,2014-08-03,0,0,0,0,0
376636,7,7,2014-08-03,0,0,0,0,0
376637,8,7,2014-08-03,0,0,0,0,0
376638,9,7,2014-08-03,0,0,0,0,0
376639,10,7,2014-08-03,0,0,0,0,1
376641,12,7,2014-08-03,0,0,0,0,0
376642,14,7,2014-08-03,0,0,0,0,0
376643,15,7,2014-08-03,0,0,0,0,0
376644,16,7,2014-08-03,0,0,0,0,0
376645,17,7,2014-08-03,0,0,0,0,0
376646,18,7,2014-08-03,0,0,0,0,0
376647,19,7,2014-08-03,0,0,0,0,0
376648,21,7,2014-08-03,0,0,0,0,0
376649,23,7,2014-08-03,0,0,0,0,0
376651,25,7,2014-08-03,0,0,0,0,0
376652,26,7,2014-08-03,0,0,0,0,0
376653,27,7,2014-08-03,0,0,0,0,0
376654,28,7,2014-08-03,0,0,0,0,0
376655,29,7,2014-08-03,0,0,0,0,0
376656,30,7,2014-08-03,0,0,0,0,0
376658,33,7,2014-08-03,0,0,0,0,0
376659,34,7,2014-08-03,0,0,0,0,0
376660,35,7,2014-08-03,0,0,0,0,0
376661,37,7,2014-08-03,0,0,0,0,0
376662,38,7,2014-08-03,0,0,0,0,0
376663,39,7,2014-08-03,0,0,0,0,0
376665,42,7,2014-08-03,0,0,0,0,0
376666,43,7,2014-08-03,0,0,0,0,0
376667,44,7,2014-08-03,0,0,0,0,0
376669,47,7,2014-08-03,0,0,0,0,0
376670,48,7,2014-08-03,0,0,0,0,0
376671,49,7,2014-08-03,0,0,0,0,0
376673,53,7,2014-08-03,0,0,0,0,0
376674,54,7,2014-08-03,0,0,0,0,0
376676,56,7,2014-08-03,0,0,0,0,1
376680,61,7,2014-08-03,0,0,0,0,0
376681,62,7,2014-08-03,0,0,0,0,0
376682,63,7,2014-08-03,0,0,0,0,0
376684,65,7,2014-08-03,0,0,0,0,0
376685,66,7,2014-08-03,0,0,0,0,0
376688,69,7,2014-08-03,0,0,0,0,1
376689,70,7,2014-08-03,0,0,0,0,1
376691,73,7,2014-08-03,0,0,0,0,0
376692,74,7,2014-08-03,0,0,0,0,0
376693,75,7,2014-08-03,0,0,0,0,0
376695,78,7,2014-08-03,0,0,0,0,0
376697,80,7,2014-08-03,0,0,0,0,0
376698,82,7,2014-08-03,0,0,0,0,0
376699,83,7,2014-08-03,0,0,0,0,0
376701,85,7,2014-08-03,1713,1,0,0,0
376702,86,7,2014-08-03,0,0,0,0,0
376704,88,7,2014-08-03,0,0,0,0,0
376705,90,7,2014-08-03,0,0,0,0,0
376706,91,7,2014-08-03,0,0,0,0,0
376707,92,7,2014-08-03,0,0,0,0,0
376708,93,7,2014-08-03,0,0,0,0,0
376709,94,7,2014-08-03,0,0,0,0,0
376710,95,7,2014-08-03,0,0,0,0,0
376711,96,7,2014-08-03,0,0,0,0,0
376713,98,7,2014-08-03,0,0,0,0,0
376716,103,7,2014-08-03,0,0,0,0,0
376717,104,7,2014-08-03,0,0,0,0,0
376718,105,7,2014-08-03,0,0,0,0,0
376719,106,7,2014-08-03,0,0,0,0,0
376720,107,7,2014-08-03,0,0,0,0,1
376721,109,7,2014-08-03,0,0,0,0,0
376723,111,7,2014-08-03,0,0,0,0,1
376724,112,7,2014-08-03,0,0,0,0,1
376726,116,7,2014-08-03,0,0,0,0,0
376727,117,7,2014-08-03,0,0,0,0,0
376728,118,7,2014-08-03,0,0,0,0,0
376729,119,7,2014-08-03,0,0,0,0,0
376730,120,7,2014-08-03,0,0,0,0,1
376731,121,7,2014-08-03,0,0,0,0,0
376732,122,7,2014-08-03,705,1,0,0,0
376733,123,7,2014-08-03,0,0,0,0,0
376734,124,7,2014-08-03,0,0,0,0,0
376735,125,7,2014-08-03,0,0,0,0,0
376736,126,7,2014-08-03,0,0,0,0,0
376737,128,7,2014-08-03,0,0,0,0,1
376738,130,7,2014-08-03,0,0,0,0,1
376739,131,7,2014-08-03,0,0,0,0,0
376740,133,7,2014-08-03,0,0,0,0,0
376741,134,7,2014-08-03,0,0,0,0,0
376742,135,7,2014-08-03,0,0,0,0,1
376743,138,7,2014-08-03,0,0,0,0,0
376745,141,7,2014-08-03,0,0,0,0,0
376747,143,7,2014-08-03,0,0,0,0,0
376748,146,7,2014-08-03,0,0,0,0,0
376749,147,7,2014-08-03,0,0,0,0,0
376750,148,7,2014-08-03,0,0,0,0,0
376751,150,7,2014-08-03,0,0,0,0,0
376752,151,7,2014-08-03,0,0,0,0,0
376753,152,7,2014-08-03,0,0,0,0,0
376754,153,7,2014-08-03,0,0,0,0,0
376755,154,7,2014-08-03,0,0,0,0,1
376756,156,7,2014-08-03,0,0,0,0,0
376758,158,7,2014-08-03,0,0,0,0,0
376759,160,7,2014-08-03,0,0,0,0,1
376760,161,7,2014-08-03,0,0,0,0,0
376761,162,7,2014-08-03,0,0,0,0,1
376762,163,7,2014-08-03,0,0,0,0,0
376763,166,7,2014-08-03,0,0,0,0,0
376764,167,7,2014-08-03,0,0,0,0,0
376765,168,7,2014-08-03,0,0,0,0,0
376767,170,7,2014-08-03,0,0,0,0,0
376768,171,7,2014-08-03,0,0,0,0,0
376769,173,7,2014-08-03,0,0,0,0,0
376771,176,7,2014-08-03,0,0,0,0,0
376772,177,7,2014-08-03,0,0,0,0,0
376773,178,7,2014-08-03,0,0,0,0,0
376775,180,7,2014-08-03,0,0,0,0,0
376776,182,7,2014-08-03,0,0,0,0,1
376777,184,7,2014-08-03,0,0,0,0,0
376779,187,7,2014-08-03,0,0,0,0,0
376780,188,7,2014-08-03,0,0,0,0,0
376781,189,7,2014-08-03,0,0,0,0,0
376783,194,7,2014-08-03,0,0,0,0,0
376784,195,7,2014-08-03,0,0,0,0,0
376785,196,7,2014-08-03,0,0,0,0,0
376786,197,7,2014-08-03,0,0,0,0,0
376787,198,7,2014-08-03,0,0,0,0,0
376790,201,7,2014-08-03,0,0,0,0,0
376791,202,7,2014-08-03,0,0,0,0,1
376792,203,7,2014-08-03,0,0,0,0,0
376793,205,7,2014-08-03,0,0,0,0,0
376794,206,7,2014-08-03,0,0,0,0,0
376795,207,7,2014-08-03,0,0,0,0,0
376796,208,7,2014-08-03,0,0,0,0,0
376800,212,7,2014-08-03,0,0,0,0,0
376801,213,7,2014-08-03,0,0,0,0,0
376802,214,7,2014-08-03,0,0,0,0,0
376803,216,7,2014-08-03,0,0,0,0,0
376804,217,7,2014-08-03,0,0,0,0,0
376806,220,7,2014-08-03,0,0,0,0,0
376808,222,7,2014-08-03,0,0,0,0,0
376809,223,7,2014-08-03,0,0,0,0,0
376810,224,7,2014-08-03,0,0,0,0,0
376811,225,7,2014-08-03,0,0,0,0,0
